id;content;filesize;length;target
./samples/283.txt;hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx;142;136;ham
./samples/1071.txt;Hey elaine, is today's meeting still on?;46;40;ham
./samples/1059.txt;Wat time u finish ur lect today?;38;32;ham
./samples/532.txt;Dunno da next show aft 6 is 850. Toa payoh got 650.;57;51;ham
./samples/254.txt;Where @;13;7;ham
./samples/240.txt;"Im on gloucesterroad what are uup to later?";51;45;ham
./samples/526.txt;Anything lar...;21;15;ham
./samples/268.txt;HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX;99;93;ham
./samples/917.txt;I knew it... U slept v late yest? Wake up so late...;58;52;ham
./samples/903.txt;Horrible gal. Me in sch doing some stuff. How come u got mc?;66;60;ham
./samples/730.txt;Shb b ok lor... Thanx...;30;24;ham
./samples/724.txt;But i'll b going 2 sch on mon. My sis need 2 take smth.;61;55;ham
./samples/718.txt;He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.;91;85;ham
./samples/687.txt;Gd luck 4 ur exams :-);28;22;ham
./samples/693.txt;Hui xin is in da lib.;27;21;ham
./samples/23.txt;Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min;72;65;spam
./samples/863.txt;But really quite funny lor wat... Then u shd haf run shorter distance wat...;82;76;ham
./samples/37.txt;Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066;122;115;spam
./samples/877.txt;Aiyah then i wait lor. Then u entertain me. Hee...;56;50;ham
./samples/122.txt;"Hey! do u fancy meetin me at 4 at cha � hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x";169;163;ham
./samples/644.txt;I emailed yifeng my part oredi.. Can � get it fr him..;60;54;ham
./samples/888.txt;R u here yet? I'm wearing blue shirt n black pants.;57;51;ham
./samples/650.txt;Oic... Then better quickly go bathe n settle down...;58;52;ham
./samples/136.txt;"ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.";135;129;ham
./samples/678.txt;Crazy ar he's married. � like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.;165;159;ham
./samples/485.txt;I was at bugis juz now wat... But now i'm walking home oredi... � so late then reply... I oso saw a top dat i like but din buy... Where r � now? ;151;145;ham
./samples/491.txt;I prefer my free days... Tues, wed, fri oso can... � ask those workin lor...;82;76;ham
./samples/446.txt;Huh means computational science... Y they like dat one push here n there...;81;75;ham
./samples/320.txt;Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ;101;95;ham
./samples/334.txt;Yup... Ok i go home look at the timings then i msg � again... Xuhui going to learn on 2nd may too but her lesson is at 8am;128;122;ham
./samples/452.txt;Y so late but i need to go n get da laptop...;51;45;ham
./samples/308.txt;K... Must book a not huh? so going for yoga basic on sunday?;66;60;ham
./samples/309.txt;Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ;86;80;ham
./samples/335.txt;Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging ;149;143;ham
./samples/453.txt;Where to get those?;25;19;ham
./samples/447.txt;I not at home now lei...;30;24;ham
./samples/321.txt;Nope... Juz off from work...;34;28;ham
./samples/490.txt;Free any day but i finish at 6 on mon n thurs...;54;48;ham
./samples/484.txt;I'm on da bus going home...;33;27;ham
./samples/679.txt;Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-);93;87;ham
./samples/651.txt;I'm hungry buy smth home...;33;27;ham
./samples/889.txt;Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.;90;84;ham
./samples/137.txt;U WILL SWITCH YOUR FONE ON DAMMIT!!;41;35;ham
./samples/123.txt;IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ;55;49;ham
./samples/645.txt;No need to ke qi... � too bored izzit y suddenly thk of this...;69;63;ham
./samples/876.txt;Yar else i'll thk of all sorts of funny things.;53;47;ham
./samples/36.txt;Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days;112;105;spam
./samples/862.txt;Ok lor. Msg me b4 u call.;31;25;ham
./samples/22.txt;URGENT This is our 2nd attempt to contact U. Your �900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893;142;135;spam
./samples/692.txt;Call me when u finish then i come n pick u.;49;43;ham
./samples/686.txt;Wat time liao, where still got.;37;31;ham
./samples/719.txt;Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.;108;102;ham
./samples/725.txt;The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.;129;123;ham
./samples/731.txt;Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(;121;115;ham
./samples/902.txt;U sick still can go shopping?;35;29;ham
./samples/916.txt;Ok then u tell me wat time u coming later lor.;52;46;ham
./samples/269.txt;HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG;147;141;ham
./samples/241.txt;"Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?";103;97;ham
./samples/527.txt;Go where n buy? Juz buy when we get there lar.;52;46;ham
./samples/533.txt;Tmr timin still da same wat cos i got lesson until 6...;61;55;ham
./samples/255.txt;Hi Petey!noi�m ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x;130;124;ham
./samples/1058.txt;Then u going ikea str aft dat?;36;30;ham
./samples/282.txt;26th OF JULY;18;12;ham
./samples/1070.txt;Ok... I din get ur msg...;31;25;ham
./samples/1064.txt;Yar lor... How u noe? U used dat route too?;49;43;ham
./samples/296.txt;I can. But it will tell quite long, cos i haven't finish my film yet...;77;71;ham
./samples/1048.txt;Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...;140;134;ham
./samples/292.txt;Yun ah.the ubi one say if � wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.�n;166;160;ham
./samples/1060.txt;Change again... It's e one next to escalator...;53;47;ham
./samples/1074.txt;"I;m reaching in another 2 stops.";40;34;ham
./samples/286.txt;I dunno until when... Lets go learn pilates...;52;46;ham
./samples/279.txt;HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX;95;89;ham
./samples/251.txt;WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!;164;158;ham
./samples/537.txt;I anything lor...;23;17;ham
./samples/523.txt;Yup i've finished c � there...;36;30;ham
./samples/245.txt;DO U WANT 2 MEET UP 2MORRO;32;26;ham
./samples/912.txt;Ok set let u noe e details later...;41;35;ham
./samples/906.txt;His frens go then he in lor. Not alone wif my mum n sis lor.;66;60;ham
./samples/709.txt;Sorry sent blank msg again. Yup but trying 2 do some serious studying now.;80;74;ham
./samples/735.txt;How's ur paper?;21;15;ham
./samples/721.txt;Thanx...;14;8;ham
./samples/26.txt;Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play �250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088;168;161;spam
./samples/866.txt;Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?;68;62;ham
./samples/32.txt;GENT! We are trying to contact you. Last weekends draw shows that you won a �1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ;166;159;spam
./samples/872.txt;Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.;137;131;ham
./samples/682.txt;Yup;9;3;ham
./samples/696.txt;Haf u found him? I feel so stupid da v cam was working.;61;55;ham
./samples/669.txt;They said � dun haf passport or smth like dat.. Or � juz send to my email account..  ;91;85;ham
./samples/899.txt;I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.;159;153;ham
./samples/641.txt;Now? I'm going out 4 dinner soon..;40;34;ham
./samples/127.txt;HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN;158;152;ham
./samples/133.txt;"OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX";116;110;ham
./samples/655.txt;Oops i thk i dun haf enuff... I go check then tell �..;60;54;ham
./samples/480.txt;Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...;94;88;ham
./samples/494.txt;Ok good then i later come find �... C lucky i told � to go earlier... Later pple take finish � no more again...;117;111;ham
./samples/319.txt;K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...;161;155;ham
./samples/325.txt;Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...;131;125;ham
./samples/443.txt;Juz go google n search 4 qet...;37;31;ham
./samples/457.txt;� comin to fetch us oredi...;34;28;ham
./samples/331.txt;Den wat will e schedule b lk on sun?;42;36;ham
./samples/456.txt;Hi dis is yijue i would be happy to work wif � all for gek1510...;71;65;ham
./samples/330.txt;Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...;147;141;ham
./samples/324.txt;Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ;100;94;ham
./samples/442.txt;Can a not?;16;10;ham
./samples/318.txt;Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...;105;99;ham
./samples/495.txt;Eat jap done oso aft ur lect wat... � got lect at 12 rite... ;67;61;ham
./samples/481.txt;� ready then call me...;29;23;ham
./samples/132.txt;Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.;148;142;ham
./samples/654.txt;Ok thanx... Take care then...;35;29;ham
./samples/640.txt;cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..;122;116;ham
./samples/898.txt;My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.;101;95;ham
./samples/126.txt;No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x;135;129;ham
./samples/668.txt;I havent add � yet right.. ;33;27;ham
./samples/697.txt;Where r we meeting?;25;19;ham
./samples/683.txt;Anything...;17;11;ham
./samples/873.txt;Aiyah e rain like quite big leh. If drizzling i can at least run home.;76;70;ham
./samples/33.txt;Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.;113;106;spam
./samples/867.txt;U so lousy, run already come back then half dead... Hee...;64;58;ham
./samples/27.txt;87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077;121;114;spam
./samples/720.txt;Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.;116;110;ham
./samples/734.txt;Wif my family booking tour package.;41;35;ham
./samples/708.txt;Who u talking about?;26;20;ham
./samples/907.txt;Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?;94;88;ham
./samples/913.txt;U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?;83;77;ham
./samples/522.txt;Wat uniform? In where get?;32;26;ham
./samples/244.txt;Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?;121;115;ham
./samples/250.txt;U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM;93;87;ham
./samples/536.txt;I'm in a movie... Collect car oredi...;44;38;ham
./samples/278.txt;HI ITS KATE CAN U GIVE ME A RING ASAP XXX;47;41;ham
./samples/1075.txt;Huh but i cant go 2 ur house empty handed right?;54;48;ham
./samples/287.txt;Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ;147;141;ham
./samples/293.txt;Hey tmr maybe can meet you at yck;39;33;ham
./samples/1061.txt;Shuhui say change 2 suntec steamboat? U noe where? Where r u now?;71;65;ham
./samples/1049.txt;Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...;86;80;ham
./samples/285.txt;Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...;117;111;ham
./samples/1077.txt;Yup ok...;15;9;ham
./samples/1063.txt;7 lor... Change 2 suntec... Wat time u coming?;52;46;ham
./samples/291.txt;Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!;87;81;ham
./samples/508.txt;I dunno lei... Like dun haf...;36;30;ham
./samples/246.txt;HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x;68;62;ham
./samples/520.txt;I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...;74;68;ham
./samples/534.txt;Wat time � wan today?;27;21;ham
./samples/252.txt;THAT�S ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DON�T WORRY.C U L8TR HUN!LOVE Yaxxx;108;102;ham
./samples/905.txt;Ok no prob. Take ur time.;31;25;ham
./samples/911.txt;Wat r u doing?;20;14;ham
./samples/939.txt;U can call me now...;26;20;ham
./samples/722.txt;Shant disturb u anymore... Jia you...;43;37;ham
./samples/736.txt;Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.;155;149;ham
./samples/31.txt;Todays Vodafone numbers ending with 4882 are selected to a receive a �350 award. If your number matches call 09064019014 to receive your �350 award.;155;148;spam
./samples/871.txt;10 min later k...;23;17;ham
./samples/25.txt;Congratulations YOU'VE Won. You're a Winner in our August �1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.;121;114;spam
./samples/865.txt;What time is ur flight tmr?;33;27;ham
./samples/695.txt;U wan 2 haf lunch i'm in da canteen now.;46;40;ham
./samples/681.txt;If u dun drive then how i go 2 sch.;41;35;ham
./samples/19.txt;URGENT! Your mobile was awarded a �1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011;126;119;spam
./samples/859.txt;Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.;128;122;ham
./samples/118.txt;Sorry about that this is my mates phone and i didnt write it love Kate;76;70;ham
./samples/656.txt;� only send me the contents page...;41;35;ham
./samples/130.txt;HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX;131;125;ham
./samples/124.txt;Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate;94;88;ham
./samples/642.txt;Oh ok.. Wat's ur email?;29;23;ham
./samples/497.txt;What's ur pin?;20;14;ham
./samples/483.txt;Shall i get my pouch?;27;21;ham
./samples/468.txt;I'm stuck in da middle of da row on da right hand side of da lt... ;73;67;ham
./samples/332.txt;Eh den sat u book e kb liao huh...;40;34;ham
./samples/454.txt;Then cant get da laptop? My matric card wif � lei... ;59;53;ham
./samples/440.txt;Dun need to use dial up juz open da browser n surf...;59;53;ham
./samples/326.txt;After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...;113;107;ham
./samples/441.txt;When did i use soc... I use it only at home... � dunno how 2 type it in word ar...;88;82;ham
./samples/327.txt;Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ;166;160;ham
./samples/333.txt;Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ;86;80;ham
./samples/455.txt;I dunno they close oredi not... � v ma fan...;51;45;ham
./samples/469.txt;Black shirt n blue jeans... I thk i c �...;48;42;ham
./samples/482.txt;� still got lessons?  � in sch?;37;31;ham
./samples/496.txt;So � pay first lar... Then when is da stock comin...;58;52;ham
./samples/125.txt;"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx";88;82;ham
./samples/643.txt;I've sent � my part..;27;21;ham
./samples/657.txt;Wat time � finish?;24;18;ham
./samples/131.txt;HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX;132;126;ham
./samples/119.txt;Have you finished work yet? :);36;30;ham
./samples/858.txt;U dun say so early hor... U c already then say...;55;49;ham
./samples/18.txt;44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.;180;173;spam
./samples/680.txt;Yar but they say got some error.;38;32;ham
./samples/694.txt;Okie...;13;7;ham
./samples/864.txt;I'm in town now so i'll jus take mrt down later.;54;48;ham
./samples/24.txt;Sorry I missed your call let's talk when you have the time. I'm on 07090201529;85;78;spam
./samples/870.txt;U can call now...;23;17;ham
./samples/30.txt;Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.;151;144;spam
./samples/737.txt;My phone;14;8;ham
./samples/723.txt;Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.;131;125;ham
./samples/938.txt;Left dessert. U wan me 2 go suntec look 4 u?;50;44;ham
./samples/910.txt;Nope watching tv at home... Not going out. V bored...;59;53;ham
./samples/904.txt;Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...;95;89;ham
./samples/535.txt;Aiya we discuss later lar... Pick � up at 4 is it?;56;50;ham
./samples/253.txt;DO NOT B LATE LOVE MUM;28;22;ham
./samples/247.txt;Ding me on ya break fassyole! Blacko from londn;53;47;ham
./samples/521.txt;Ok... Thanx... Gd nite 2 � too...;39;33;ham
./samples/509.txt;I'm going out to buy mum's present ar.;44;38;ham
./samples/1062.txt;R u still working now?;28;22;ham
./samples/290.txt;5 nights...We nt staying at port step liao...Too ex;57;51;ham
./samples/284.txt;Bugis oso near wat... ;28;22;ham
./samples/1076.txt;OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?;72;66;ham
